# Generated from chinese-idiom-chengyu 1.1.0 WordPinyinPairs.json.
# Format: text<TAB>pinyin<TAB>weight<TAB>source-tier
# Tier 1 keeps dictionary-only idioms behind primary conversational words.
叶落归根	ye luo hui gen	1	1
叶落知秋	ye luo zhi qiu	1	1
号令如山	hao ling ru shan	1	1
号唃大哭	hao tao da ku	1	1
号啕大哭	hao tao da ku	1	1
号天扣地	hao tian kou di	1	1
号寒啼饥	hao han ti ji	1	1
司农仰屋	si nong yang wu	1	1
司空见惯	si kong jian guan	1	1
司马昭之心	si ma zhao zhi xin	1	1
司马牛之叹	si ma niu zhi tan	1	1
司马称好	si ma cheng hao	1	1
司马青衫	si ma qing shan	1	1
叹为观止	tan wei guan zhi	1	1
叹老嗟卑	tan lao jie bei	1	1
叹观止矣	tan guan zhi yi	1	1
吁咈都俞	yu fu dou yu	1	1
吁天呼地	yu tian hu di	1	1
吃不了兜着走	chi bu liao dou zhe zou	1	1
吃力不讨好	chi li bu tao hao	1	1
吃哑巴亏	chi ya ba kui	1	1
吃喝玩乐	chi he wan le	1	1
吃惊受怕	chi jing shou pa	1	1
吃着不尽	chi zhuo bu jin	1	1
吃着碗里瞧着锅里	chi zhe wan li qiao zhe guo li	1	1
吃硬不吃软	chi ying bu chi ruan	1	1
吃穿用度	chi chuan yong du	1	1
吃粮不管事	chi liang bu guan shi	1	1
吃苦耐劳	chi ku nai lao	1	1
吃软不吃硬	chi ruan bu chi ying	1	1
吃里扒外	chi li pa wai	1	1
吃里爬外	chi li pa wai	1	1
各不相让	ge bu xiang rang	1	1
各不相谋	ge bu xiang mou	1	1
各个击破	ge ge ji po	1	1
各为其主	ge wei qi zhu	1	1
各人自扫门前雪	ge ren zi sao men qian xue	1	1
各从其志	ge cong qi zhi	1	1
各取所长	ge qu suo chang	1	1
各取所需	ge qu suo xu	1	1
各司其事	ge si qi shi	1	1
各奔前程	ge ben qian cheng	1	1
各安生业	ge an sheng ye	1	1
各就各位	ge jiu ge wei	1	1
各尽所能	ge jin suo neng	1	1
各式各样	ge shi ge yang	1	1
各得其宜	ge de qi yi	1	1
各得其所	ge de qi suo	1	1
各执一词	ge zhi yi ci	1	1
各执己见	ge zhi ji jian	1	1
各抒己见	ge shu ji jian	1	1
各抒所见	ge shu suo jian	1	1
各持己见	ge chi ji jian	1	1
各有千秋	ge you qian qiu	1	1
各有所好	ge you suo hao	1	1
各有所短	ge you suo duan	1	1
各有所职	ge you suo zhi	1	1
各有所长	ge you suo cheng	1	1
各自为战	ge zi wei zhan	1	1
各自为政	ge zi wei zheng	1	1
各色人等	ge se ren deng	1	1
各色各样	ge se ge yang	1	1
各色名样	ge se ge yang	1	1
各行其志	ge xing qi zhi	1	1
各行其是	ge xing qi shi	1	1
合两为一	he liang wei yi	1	1
合二为一	he er wei yi	1	1
合从连衡	he zong lian heng	1	1
合情合理	he qing he li	1	1
合浦珠还	he pu zhu huan	1	1
合浦还珠	he pu huan zhu	1	1
合盘托出	he pan tuo chu	1	1
合眼摸象	he yan mo xiang	1	1
合而为一	he er wei yi	1	1
合胆同心	he dan tong xin	1	1
合衷共济	he zhong gong ji	1	1
吉人天相	ji ren tian xiang	1	1
吉人自有天相	ji ren zi you tian xiang	1	1
吉光凤羽	ji guang feng yu	1	1
吉光片羽	ji guang pian yu	1	1
吉光片裘	ji guang pian qiu	1	1
吉凶未卜	ji xiong wei bu	1	1
吉凶祸福	ji xiong huo fu	1	1
吉日良时	ji ri liang shi	1	1
吉日良辰	ji ri liang chen	1	1
吉星高照	ji xing gao zhao	1	1
吉祥如意	ji xiang ru yi	1	1
吉祥止止	ji xiang zhi zhi	1	1
吉网罗钳	ji wang luo qian	1	1
吊儿郎当	diao er lang dang	1	1
吊古伤今	diao gu shang jin	1	1
吊古寻幽	diao gu xun you	1	1
吊尔郎当	diao er lang dang	1	1
吊形吊影	diao xing diao ying	1	1
吊死扶伤	diao si fu shang	1	1
吊死问疾	diao si wen ji	1	1
吊民伐罪	diao min fa zui	1	1
吊胆惊心	diao dan jing xin	1	1
吊胆提心	diao dan ti xin	1	1
吊誉沽名	diao yu gu ming	1	1
同业相仇	tong ye xiang chou	1	1
同仇敌忾	tong chou di kai	1	1
同仇敌慨	tong chou di kai	1	1
同休共戚	tong xiu gong qi	1	1
同休等戚	tong xiu deng qi	1	1
同出一辙	tong chu yi zhe	1	1
同利相死	tong li xiang si	1	1
同力协契	tong li xie qi	1	1
同功一体	tong gong yi ti	1	1
同垂不朽	tong chui bu xiu	1	1
同堂兄弟	tong tang xiong di	1	1
同声一辞	tong sheng yi ci	1	1
同声共气	tong sheng gong qi	1	1
同声同气	tong sheng tong qi	1	1
同声相应	tong sheng xiang ying	1	1
同声相求	tong sheng xiang qiu	1	1
同室操戈	tong shi sao ge	1	1
同尘合污	tong chen he wu	1	1
同工异曲	tong gong yi qu	1	1
同年而校	tong nian er xiao	1	1
同年而语	tong nian er yu	1	1
同床共枕	tong chuang gong zhen	1	1
同床各梦	tong chuang ge meng	1	1
同床异梦	tong chuang yi meng	1	1
同归于尽	tong gui yu jin	1	1
同归殊涂	tong gui shu tu	1	1
同归殊途	tong gui shu tu	1	1
同德一心	tong de yi xin	1	1
同德协力	tong de xie li	1	1
同德同心	tong de tong xin	1	1
同心一力	tong xin yi li	1	1
同心一德	tong xin yi de	1	1
同心一意	tong xin yi yi	1	1
同心僯力	tong xin jie li	1	1
同心共济	tong xin gong ji	1	1
同心共胆	tong xin gong dan	1	1
同心协力	tong xin xie li	1	1
同心协德	tong xin xie de	1	1
同心协济	tong xin xie ji	1	1
同心叶力	tong xin ye li	1	1
同心合力	tong xin he li	1	1
同心合德	tong xin he de	1	1
同心合意	tong xin he yi	1	1
同心合胆	tong xin he dan	1	1
同心同德	tong xin tong de	1	1
同心并力	tong xin bing li	1	1
同心戮力	tong xin lu li	1	1
同心敌忾	tong xin di kai	1	1
同心断金	tong xin duan jin	1	1
同心毕力	tong xin bi li	1	1
同心竭力	tong xin jie li	1	1
同忧相救	tong you xiang jiu	1	1
同恶共济	tong e gong ji	1	1
同恶相党	tong e xiang dang	1	1
同恶相助	tong wu xiang zhu	1	1
同恶相恤	tong wu xiang xu	1	1
同恶相求	tong e xiang qiu	1	1
同恶相济	tong e xiang ji	1	1
同敝相济	tong bi xiang ji	1	1
同文共规	tong wen gong gui	1	1
同文共轨	tong wen gong gui	1	1
同日而言	tong ri er yan	1	1
同日而论	tong ri er lun	1	1
同日而语	tong ri er yu	1	1
同日而道	tong ri er dao	1	1
同明相照	tong ming xiang zhao	1	1
同条共贯	tong tiao gong guan	1	1
同气相求	tong qi xiang qiu	1	1
同气连枝	tong qi lian zhi	1	1
同流合污	tong liu he wu	1	1
同浴讥裸	tong yu ji luo	1	1
同源共流	tong yuan gong liu	1	1
同源异派	tong yuan yi pai	1	1
同源异流	tong yuan yi liu	1	1
同然一辞	tong ran yi ci	1	1
同甘共苦	tong gan gong ku	1	1
同生共死	tong sheng gong si	1	1
同病相怜	tong bing xiang lian	1	1
同盘而食	tong pan er shi	1	1
同符合契	tong fu he qi	1	1
同类相从	tong lei xiang cong	1	1
同类相妒	tong lei xiang du	1	1
同类相求	tong lei xiang qiu	1	1
同美相妒	tong mei xiang du	1	1
同胞共气	tong bao gong qi	1	1
同舟共命	tong zhou gong ming	1	1
同舟共济	tong zhou gong ji	1	1
同舟敌国	tong zhou di guo	1	1
同舟遇风	tong zhou yu feng	1	1
同船合命	tong chuan he ming	1	1
同袍同泽	tong pao tong ze	1	1
同门异户	tong men yi hu	1	1
同音共律	tong yin gong lv	1	1
名下无虚	ming xia wu xu	1	1
名不副实	ming bu fu shi	1	1
名不符实	ming bu fu shi	1	1
名不虚传	ming bu xu chuan	1	1
名不虚得	ming bu xu de	1	1
名不虚立	ming bu xu li	1	1
名从主人	ming cong zhu ren	1	1
名公巨人	ming gong ju ren	1	1
名公巨卿	ming gong ju qing	1	1
名公钜人	ming gong ju ren	1	1
名公钜卿	ming gong ju qing	1	1
名列前茅	ming lie qian mao	1	1
名利双收	ming li shuang shou	1	1
名副其实	ming fu qi shi	1	1
名卿钜公	ming qing ju gong	1	1
名同实异	ming tong shi yi	1	1
名噪一时	ming zao yi shi	1	1
名垂万古	ming chui wan gu	1	1
名垂千古	ming chui qian gu	1	1
名垂后世	ming chui hou shi	1	1
名垂竹帛	ming chui zhu bo	1	1
名垂青史	ming chui qing shi	1	1
名士风流	ming shi feng liu	1	1
名声籍甚	ming sheng ji shen	1	1
名声过实	ming sheng guo shi	1	1
名存实亡	ming cun shi wang	1	1
名实相副	ming shi xiang fu	1	1
名实相符	ming shi xiang fu	1	1
名实难副	ming shi nan fu	1	1
名山事业	ming shan shi ye	1	1
名山大川	ming shan da chuan	1	1
名山胜川	ming shan sheng chuan	1	1
名山胜水	ming shan sheng shui	1	1
名师出高徒	ming shi chu gao tu	1	1
名德重望	ming de zhong wang	1	1
名我固当	ming wo gu dang	1	1
名扬四海	ming yang si hai	1	1
名标青史	ming biao qing shi	1	1
名正理顺	ming zheng li shun	1	1
名正言顺	ming zheng yan shun	1	1
名流巨子	ming liu ju zi	1	1
名满天下	ming man tian xia	1	1
名目繁多	ming mu fan duo	1	1
名符其实	ming fu qi shi	1	1
名缰利锁	ming jiang li suo	1	1
名胜古迹	ming sheng gu ji	1	1
名落孙山	ming luo sun shan	1	1
名贸实易	ming mao shi yi	1	1
名过其实	ming guo qi shi	1	1
名重一时	ming zhong yi shi	1	1
名门世族	ming men shi zu	1	1
名闻遐迩	ming wen xia er	1	1
名震一时	ming zhen yi shi	1	1
名韟利鞚	ming ji li zhou	1	1
名高天下	ming gao tian xia	1	1
名高难副	ming gao nan fu	1	1
后会无期	hou hui wu qi	1	1
后会有期	hou hui you qi	1	1
后发制人	hou fa zhi ren	1	1
后台老板	hou tai lao ban	1	1
后悔不及	hou hui bu ji	1	1
后悔无及	hou hui wu ji	1	1
后悔莫及	hou hui mo ji	1	1
后患无穷	hou huan wu qiong	1	1
后手不接	hou shou bu jie	1	1
后拥前呼	hou yong qian hu	1	1
后来之秀	hou lai zhi xiu	1	1
后来居上	hou lai ju shang	1	1
后来者居上	hou lai zhe ju shang	1	1
后浪催前浪	hou lang cui qian lang	1	1
后浪推前浪	hou lang tui qian lang	1	1
后海先河	hou hai xian he	1	1
后生可畏	hou sheng ke wei	1	1
后生小子	hou sheng xiao zi	1	1
后福无量	hou fu wu liang	1	1
后继无人	hou ji wu ren	1	1
后继有人	hou ji you ren	1	1
后起之秀	hou qi zhi xiu	1	1
后车之戒	hou che zhi jie	1	1
后进之秀	hou jin zhi xiu	1	1
后进领袖	hou jin ling xiu	1	1
后顾之忧	hou gu zhi you	1	1
吐丝自缚	tu si zi fu	1	1
吐刚茹柔	tu gang ru rou	1	1
吐哺捉发	tu bu zhuo fa	1	1
吐哺握发	tu bu wo fa	1	1
吐哺辍洗	tu bu chuo xi	1	1
吐心吐胆	tu xin tu dan	1	1
吐故纳新	tu gu na xin	1	1
吐气扬眉	tu qi yang mei	1	1
吐肝露胆	tu gan lu dan	1	1
吐胆倾心	tu dan qing xin	1	1
吐食握发	tu shi wo fa	1	1
向上一路	xiang shang yi lu	1	1
向壁虚构	xiang bi xu gou	1	1
向壁虚造	xiang bi xu zao	1	1
向声背实	xiang sheng bei shi	1	1
向天而唾	xiang tian er tuo	1	1
向平之原	xiang ping zhi yuan	1	1
向平之愿	xiang ping zhi yuan	1	1
向火乞儿	xiang huo qi er	1	1
向若而叹	xiang ruo er tan	1	1
向隅而泣	xiang yu er qi	1	1
向风慕义	xiang feng mu yi	1	1
吕安题凤	lv an ti feng	1	1
吕武操莽	lv wu cao mang	1	1
吕端大事不糊涂	lv duan da shi bu hu tu	1	1
君命无二	jun ming wu er	1	1
君圣臣贤	jun sheng chen xian	1	1
君子三戒	jun zi san jie	1	1
君子之交	jun zi zhi jiao	1	1
君子之交淡如水	jun zi zhi jiao dan ru shui	1	1
君子协定	jun zi xie ding	1	1
君子固穷	jun zi gu qiong	1	1
君子好逑	jun zi hao qiu	1	1
君臣佐使	jun chen zuo shi	1	1
君辱臣死	jun ru chen si	1	1
吞云吐雾	tun yun tu wu	1	1
吞刀刮肠	tun dao gua chang	1	1
吞刀吐火	tun dao tu huo	1	1
吞吞吐吐	tun tun tu tu	1	1
吞声忍气	tun sheng ren qi	1	1
吞声忍泪	tun sheng ren lei	1	1
吞声饮恨	tun sheng yin hen	1	1
吞声饮气	tun sheng yin qi	1	1
吞声饮泣	tun sheng yin qi	1	1
吞炭漆身	tun tan qi shen	1	1
吞符翕景	tun fu xi jing	1	1
吞纸抱犬	tun zhi bao quan	1	1
吞舟之鱼	tun zhou zhi yu	1	1
吞舟是漏	tun zhou shi lou	1	1
吞舟漏网	tun zhou lou wang	1	1
吞言咽理	tun yan yan li	1	1
吞风饮雨	tun feng yin yu	1	1
吟花咏柳	yin hua yong liu	1	1
吟风咏月	yin feng yong yue	1	1
吟风弄月	yin feng nong yue	1	1
吠形吠声	fei xing fei sheng	1	1
吠影吠声	fei ying fei sheng	1	1
吠非其主	fei fei qi zhu	1	1
否去泰来	pi qu tai lai	1	1
否往泰来	pi wang tai lai	1	1
否极泰回	pi ji tai hui	1	1
否极泰来	pi ji tai lai	1	1
否极阳回	pi ji yang hui	1	1
否终则泰	pi zhong ze tai	1	1
否终复泰	pi zhong fu tai	1	1
含仁怀义	han ren huai yi	1	1
含冤受屈	han yuan shou qu	1	1
含冤莫白	han yuan mo bai	1	1
含冤负屈	han yuan fu qu	1	1
含冰茹檗	han bing ru bo	1	1
含哺鼓腹	han bu gu fu	1	1
含商咀征	han shang ju zheng	1	1
含商咀徵	han shang ju zheng	1	1
含垢包羞	han gou bao xiu	1	1
含垢匿瑕	han gou ni xia	1	1
含垢弃瑕	han gou qi xia	1	1
含垢忍污	han gou ren wu	1	1
含垢忍耻	han gou ren chi	1	1
含垢忍辱	han gou ren ru	1	1
含垢纳污	han gou na wu	1	1
含垢藏瑕	han gou cang xia	1	1
含垢藏疾	han gou cang ji	1	1
含宫咀征	han gong ju zheng	1	1
含宫咀徵	han gong ju zheng	1	1
含情脉脉	han qing mo mo	1	1
含明隐迹	han ming yin ji	1	1
含污忍垢	han wu ren gou	1	1
含沙射影	han sha she ying	1	1
含牙带角	han ya dai jiao	1	1
含牙戴角	han ya dai jiao	1	1
含瑕积垢	han xia ji gou	1	1
含着骨头露着肉	han zhe gu tou lu zhe rou	1	1
含章天挺	han zhang tian ting	1	1
含章挺生	han zhang ting sheng	1	1
含笑九泉	han xiao jiu quan	1	1
含笑入地	han xiao ru di	1	1
含糊不明	han hu bu ming	1	1
含糊其词	han hu qi ci	1	1
含糊其辞	han hu qi ci	1	1
含苞待放	han bao dai fang	1	1
含苞欲放	han bao yu fang	1	1
含英咀华	han ying ju hua	1	1
含菁咀华	han jing ju hua	1	1
含蓼问疾	han liao wen ji	1	1
含血喷人	han xue pen ren	1	1
含血噀人	han xue xun ren	1	1
含血潠人	han xue xun ren	1	1
含辛忍苦	han xin ren ku	1	1
含辛茹苦	han xin ru ku	1	1
含霜履雪	han shuang lv xue	1	1
含饴弄孙	han yi nong sun	1	1
含齿戴发	han chi dai fa	1	1
听之任之	ting zhi ren zhi	1	1
听人穿鼻	ting ren chuan bi	1	1
听其自流	ting qi zi liu	1	1
听其自然	ting qi zi ran	1	1
听其言而观其行	ting qi yan er guan qi xing	1	1
听天由命	ting tian you ming	1	1
听而不闻	ting er bu wen	1	1
听见风就是雨	ting jian feng jiu shi yu	1	1
听风听水	ting feng ting shui	1	1
吮疽舐痔	shun ju shi zhi	1	1
吮痈舐痔	shun yong shi zhi	1	1
启宠纳侮	qi chong na wu	1	1
启瞶振聋	qi gui zhen long	1	1
吱哩哇啦	zhi li wa la	1	1
吴下阿蒙	wu xia a meng	1	1
吴头楚尾	wu tou chu wei	1	1
吴市之箫	wu shi zhi xiao	1	1
吴市吹箫	wu shi chui xiao	1	1
吴带当风	wu dai dang feng	1	1
吴牛喘月	wu niu chuan yue	1	1
吴越同舟	wu yue tong zhou	1	1
吸新吐故	xi xin tu gu	1	1
吸风饮露	xi fen yin lu	1	1
吹叶嚼蕊	chui ye jiao rui	1	1
吹吹打打	chui chui da da	1	1
吹唇唱吼	chui chun chang hou	1	1
吹垢索瘢	chui gou suo ban	1	1
吹大法螺	chui da fa luo	1	1
吹弹得破	chui tan de po	1	1
吹弹歌舞	chui tan ge wu	1	1
吹影镂尘	chui ying lou chen	1	1
吹毛利刃	chui mao li ren	1	1
吹毛数睫	chui mao shu jie	1	1
吹毛求瑕	chui mao qiu xia	1	1
吹毛求疵	chui mao qiu ci	1	1
吹毛洗垢	chui mao xi gou	1	1
吹毛索垢	chui mao suo gou	1	1
吹毛索疵	chui mao suo ci	1	1
吹毛索瘢	chui mao suo ban	1	1
吹气如兰	chui qi ru lan	1	1
吹气胜兰	chui qi sheng lan	1	1
吹灯拔蜡	chui deng ba la	1	1
吹灰之力	chui hui zhi li	1	1
吹牛拍马	chui niu pai ma	1	1
吹皱一池春水	chui zhou yi chi chun shui	1	1
吹竹弹丝	chui zhu dan si	1	1
吹箫乞食	chui xiao qi shi	1	1
吹篪乞食	chui chi qi shi	1	1
吹糠见米	chui kang jian mi	1	1
吹网欲满	chui wang yu man	1	1
吹胡子瞪眼	chui hu zi deng yan	1	1
吹花嚼蕊	chui hua jiao rui	1	1
吹角连营	chui jiao lian ying	1	1
吾家千里驹	wu jia qian li ju	1	1
吾膝如铁	wu xi ru tie	1	1
吾自有处	wu zi you chu	1	1
吾谁与归	wu shui yu gui	1	1
呆似木鸡	dai si mu ji	1	1
呆头呆脑	dai tou dai nao	1	1
呆如木鸡	dai ru mu ji	1	1
呆若木鸡	dai ruo mu ji	1	1
呆里撒奸	dai li sa jian	1	1
告往知来	gao wang zhi lai	1	1
告朔饩羊	gu shuo xi yang	1	1
告老在家	gao lao zai jia	1	1
告老还乡	gao lao huan xiang	1	1
告老还家	gao lao huan jia	1	1
告贷无门	gao dai wu men	1	1
呕心抽肠	ou xin chou chang	1	1
呕心沥血	ou xin li xue	1	1
呕心滴血	ou xin di xue	1	1
呕心镂骨	ou xin lou gu	1	1
呜呼哀哉	wu hu ai zai	1	1
呜呼噫嘻	wu hu yi xi	1	1
呢喃细语	ni nan xi yu	1	1
周公吐哺	zhou gong tu bu	1	1
周急继乏	zhou ji ji fa	1	1
周情孔思	zhou qing kong si	1	1
周穷恤匮	zhou qiong xu kui	1	1
周而不比	zhou er bu bi	1	1
周而复始	zhou er fu shi	1	1
周规折矩	zhou gui zhe ju	1	1
周郎顾曲	zhou lang gu qu	1	1
呱呱坠地	gua gua zhui di	1	1
呱呱堕地	gua gua duo di	1	1
味同嚼蜡	wei tong jiao cu	1	1
味如嚼蜡	wei ru jiao la	1	1
味如鸡肋	wei ru ji lei	1	1
呴湿濡沫	xu shi ru mo	1	1
呵佛骂祖	he fo ma zu	1	1
呵壁问天	he bi wen tian	1	1
呵欠连天	he qian lian tian	1	1
呶呶不休	nao nao bu xiu	1	1
呷醋节帅	xia cu jie shuai	1	1
呼不给吸	hu bu ji xi	1	1
呼之欲出	hu zhi yu chu	1	1
呼卢喝雉	hu lu he zhi	1	1
呼吸之间	hu xi zhi jian	1	1
呼吸相通	hu xi xiang tong	1	1
呼天叩地	hu tian kou di	1	1
呼天叫地	hu tian jiao di	1	1
呼天号地	hu tian hao di	1	1
呼天吁地	hu tian yu di	1	1
呼天唤地	hu tian huan di	1	1
呼天抢地	hu tian qiang di	1	1
呼天钥地	hu tian yao di	1	1
呼幺喝六	hu yao he liu	1	1
呼庚呼癸	hu geng hu gui	1	1
呼朋唤友	hu peng huan you	1	1
呼朋引类	hu peng yin lei	1	1
呼来喝去	hu lai he qu	1	1
呼牛作马	hu niu zuo ma	1	1
呼群结党	hu qun jie dang	1	1
呼风唤雨	hu feng huan yu	1	1
命世之才	ming shi zhi cai	1	1
命中注定	ming zhong zhu ding	1	1
命俦啸侣	ming chou xiao lv	1	1
命在旦夕	ming zai dan xi	1	1
命若悬丝	ming ruo xuan si	1	1
命薄缘悭	ming bao yuan qian	1	1
命词遣意	ming ci qian yi	1	1
命蹇时乖	ming jian shi guai	1	1
命辞遣意	ming ci qian yi	1	1
命途多舛	ming tu duo chuan	1	1
命里注定	ming li zhu ding	1	1
咀嚼英华	ju jue ying hua	1	1
咂嘴咂舌	za zui za she	1	1
咂嘴弄唇	za zui nong chun	1	1
咂嘴弄舌	za zui nong she	1	1
咂嘴舔唇	za zui tian chun	1	1
咄咄书空	duo duo shu kong	1	1
咄咄怪事	duo duo guai shi	1	1
咄咄逼人	duo duo bi ren	1	1
咄嗟之间	duo jie zhi jian	1	1
咄嗟便办	duo jie bian ban	1	1
咄嗟叱咤	duo jie chi zha	1	1
咄嗟立办	duo jie li ban	1	1
咆哮如雷	pao xiao ru lei	1	1
和光同尘	he guang tong chen	1	1
和如琴瑟	he ru qin se	1	1
和容悦色	he rong yue se	1	1
和气生财	he qi sheng cai	1	1
和气致祥	he qi zhi xiang	1	1
和璧隋珠	he bi sui zhu	1	1
和盘托出	he pan tuo chu	1	1
和睦相处	he mu xiang chu	1	1
和而不同	he er bu tong	1	1
和而不唱	he er bu chang	1	1
和蔼可亲	he ai ke qin	1	1
和蔼近人	he ai jin ren	1	1
和衣而卧	he yi er wo	1	1
和衷共济	he zhong gong ji	1	1
和颜悦色	he yan yue se	1	1
和颜说色	he yan yue se	1	1
和风丽日	he feng li ri	1	1
和风细雨	he feng xi yu	1	1
咎有应得	jiu you ying de	1	1
咎由自取	jiu you zi qu	1	1
咏嘲风月	yong chao feng yue	1	1
咏月嘲花	yong yue chao hua	1	1
咏月嘲风	yong yue chao feng	1	1
咏桑寓柳	yong sang yu liu	1	1
咒天骂地	zhou tian ma di	1	1
咫尺万里	zhi chi wan li	1	1
咫尺之书	zhi chi zhi shu	1	1
咫尺之功	zhi chi zhi gong	1	1
咫尺千里	zhi chi qian li	1	1
咫尺天涯	zhi chi tian ya	1	1
咫尺天颜	zhi chi tian yan	1	1
咫尺威颜	zhi chi wei yan	1	1
咫角骖驹	zhi jiao can ju	1	1
咬人狗儿不露齿	yao ren gou er bu lou chi	1	1
咬姜呷醋	yao jiang xia cu	1	1
咬定牙关	yao ding ya guan	1	1
咬定牙根	yao ding ya gen	1	1
咬得菜根	yao de cai gen	1	1
咬文啮字	yao wen nie zi	1	1
咬文嚼字	yao wen jiao zi	1	1
咬文齧字	yao wen nie zi	1	1
咬牙切齿	yao ya qie chi	1	1
咬牙恨齿	yao ya hen chi	1	1
咬紧牙关	yao jin ya guan	1	1
咬血为盟	yao xue wei meng	1	1
咬钉嚼铁	yao ding jiao tie	1	1
咬音咂字	yao yin za zi	1	1
咳唾成珠	ke tuo cheng zhu	1	1
咳声叹气	hai sheng tan qi	1	1
咳珠唾玉	ke zhu tuo yu	1	1
咸与惟新	xian yu wei xin	1	1
咸与维新	xian yu wei xin	1	1
咸五登三	xian wu deng san	1	1
咸嘴淡舌	xian zui dan she	1	1
咸阳一炬	xian yang yi ju	1	1
咸风蛋雨	xian feng dan yu	1	1
咽苦吐甘	yan ku tu gan	1	1
咽苦吞甘	yan ku tun gan	1	1
哀丝豪竹	ai si hao zhu	1	1
哀兵必胜	ai bing bi sheng	1	1
哀告宾服	ai gao bin fu	1	1
哀哀欲绝	ai ai yu jue	1	1
哀哀父母	ai ai fu mu	1	1
哀声叹气	ai sheng tan qi	1	1
哀天叫地	ai tian jiao di	1	1
哀思如潮	ai si ru chao	1	1
哀感中年	ai gan zhong nian	1	1
哀感天地	ai gan tian di	1	1
哀感顽艳	ai gan wan yan	1	1
哀梨蒸食	ai li zheng shi	1	1
哀毁瘠立	ai hui ji li	1	1
哀毁骨立	ai hui gu li	1	1
哀痛欲绝	ai tong yu jue	1	1
哀而不伤	ai er bu shang	1	1
哀莫大于心死	ai mo da yu xin si	1	1
哀鸿遍地	ai hong bian di	1	1
哀鸿遍野	ai hong bian ye	1	1
品头论足	pin tou lun zu	1	1
品头评足	pin tou ping zu	1	1
品头题足	pin tou ti zu	1	1
品学兼优	pin xue jian you	1	1
品竹弹丝	pin zhu tan si	1	1
品竹调丝	pin zhu tiao si	1	1
品竹调弦	pin zhu diao xian	1	1
品而第之	pin er di zhi	1	1
品貌非凡	pin mao fei fan	1	1
哄动一时	hong dong yi shi	1	1
哄堂大笑	hong tang da xiao	1	1
响和景从	xiang he jing cong	1	1
响彻云表	xiang che yun biao	1	1
响彻云际	xiang che yun ji	1	1
响彻云霄	xiang che yun xiao	1	1
响答影随	xiang da ying sui	1	1
响遏行云	xiang e xing yun	1	1
哑口无声	ya kou wu sheng	1	1
哑口无言	ya kou wu yan	1	1
哑子做梦	ya zi zuo meng	1	1
哑子吃黄连	ya zi chi huang lian	1	1
哑子寻梦	ya zi xun meng	1	1
哑子托梦	ya zi tuo meng	1	1
哑然失笑	ya ran shi xiao	1	1
哓哓不休	xiao xiao bu xiu	1	1
哓音瘏口	xiao yin tu kou	1	1
哗世动俗	hua shi dong su	1	1
哗世取名	hua shi qu ming	1	1
哗世取宠	hua shi qu chong	1	1
哗众取宠	hua zhong qu chong	1	1
哭丧着脸	ku sang zhe lian	1	1
哭哭啼啼	ku ku ti ti	1	1
哭天喊地	ku tian han di	1	1
哭天抹泪	ku tian mo lei	1	1
哭笑不得	ku xiao bu de	1	1
哲人其萎	zhe ren qi wei	1	1
哺糟啜醨	bu zao chuo li	1	1
哺糟歠醨	bu zao chuo li	1	1
哼哼唧唧	heng heng ji ji	1	1
唇不离腮	chun bu li sai	1	1
唇亡齿寒	chun wang chi han	1	1
唇尖舌利	chun jian she li	1	1
唇干口燥	chun gan kou zao	1	1
唇揭齿寒	chun jie chi han	1	1
唇敝舌腐	chun bi she fu	1	1
唇枪舌剑	chun qiang she jian	1	1
唇焦口燥	chun jiao kou zao	1	1
唇焦舌敝	chun jiao she bi	1	1
唇竭齿寒	chun jie chi han	1	1
唇红齿白	chun hong chi bai	1	1
唇腐齿落	chun fu chi luo	1	1
唇辅相连	chun fu xiang lian	1	1
唇齿之邦	chun chi zhi bang	1	1
唇齿相依	chun chi xiang yi	1	1
唇齿相须	chun chi xiang xu	1	1
唉声叹气	ai sheng tan qi	1	1
唐临晋帖	tang lin jin tie	1	1
唐哉皇哉	tang zai huang zai	1	1
唐突西子	tang tu xi zi	1	1
唐突西施	tang tu xi shi	1	1
唐虞之治	tang yu zhi zhi	1	1
唠唠叨叨	lao lao dao dao	1	1
唯利是图	wei li shi tu	1	1
唯利是求	wei li shi qiu	1	1
唯利是视	wei li shi shi	1	1
唯力是视	wei li shi shi	1	1
唯吾独尊	wei wu du zun	1	1
唯命是从	wei ming shi cong	1	1
唯命是听	wei ming shi ting	1	1
唯唯否否	wei wei fou fou	1	1
唯唯诺诺	wei wei nuo nuo	1	1
唯唯连声	wei wei lian sheng	1	1
唯妙唯肖	wei miao wei xiao	1	1
唯我独尊	wei wo du zun	1	1
唯所欲为	wei suo yu wei	1	1
唯邻是卜	wei lin shi bu	1	1
唱对台戏	chang dui tai xi	1	1
唱沙作米	chang sha zuo mi	1	1
唱筹量沙	chang chou liang sha	1	1
唾地成文	tuo di cheng wen	1	1
唾壶击碎	tuo hu ji sui	1	1
唾壶击缺	tuo hu ji que	1	1
唾壶敲缺	tuo hu qiao que	1	1
唾手可取	tuo shou ke qu	1	1
唾手可得	tuo shou ke de	1	1
唾面自干	tuo mian zi gan	1	1
商彝周鼎	shang yi zhou ding	1	1
商彝夏鼎	shang yi xia ding	1	1
啖以重利	dan yi zhong li	1	1
啛啛喳喳	cui cui cha cha	1	1
啜英咀华	chuo ying ju hua	1	1
啜菽饮水	chuo shu yin shui	1	1
